file_id,project_id,project_name,source_file,file_type,relative_path,absolute_path,file_size_bytes,modified_time,status,error_message
a125127c0291,nov5alex___request_for_proposals_for_transportation_services_contract_management_curriculum___content_development_&_delivery_in_digital_(video_based)_learning_modules_format,Nov5Alex - Request for Proposals for Transportation Services Contract Management Curriculum - Content Development & Delivery in Digital (Video-Based) Learning Modules Format,Solicitation Amendment 7 - EN.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Request for Proposals for Transportation Services Contract Management Curriculum - Content Development & Delivery in Digital (Video-Based) Learning Modules Format/Solicitation Amendment 7 - EN.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Request for Proposals for Transportation Services Contract Management Curriculum - Content Development & Delivery in Digital (Video-Based) Learning Modules Format\Solicitation Amendment 7 - EN.pdf,806022,2026-06-10T03:00:56,pending,
644c90c12500,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,PART 1 - nRFP Process - RFP-IT-202508-01(PDF) (1).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/PART 1 - nRFP Process - RFP-IT-202508-01(PDF) (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\PART 1 - nRFP Process - RFP-IT-202508-01(PDF) (1).pdf,476390,2026-06-10T03:01:00,pending,
7654a5bfd297,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,PART 2- TPA_Parking Tech and Hardware MSA Template -RFP-IT-202508-01(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/PART 2- TPA_Parking Tech and Hardware MSA Template -RFP-IT-202508-01(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\PART 2- TPA_Parking Tech and Hardware MSA Template -RFP-IT-202508-01(PDF).pdf,1529205,2026-06-10T03:01:02,pending,
83807a06e925,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,PART 3 - Requirements for Deliverables - RFP-IT-202508-01(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/PART 3 - Requirements for Deliverables - RFP-IT-202508-01(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\PART 3 - Requirements for Deliverables - RFP-IT-202508-01(PDF).pdf,376656,2026-06-10T03:01:02,pending,
79e0afc07acd,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,PART 4 - Form A Bid Submission Form -RFP-IT-202508-01(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/PART 4 - Form A Bid Submission Form -RFP-IT-202508-01(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\PART 4 - Form A Bid Submission Form -RFP-IT-202508-01(PDF).pdf,161045,2026-06-10T03:01:00,pending,
52720848a244,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,PART 4 - Form B Technical Proposal and Qualifications- RFP-IT-202508-01(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/PART 4 - Form B Technical Proposal and Qualifications- RFP-IT-202508-01(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\PART 4 - Form B Technical Proposal and Qualifications- RFP-IT-202508-01(PDF).pdf,223808,2026-06-10T03:01:02,pending,
922014a8a961,nov5alex___rfp_it_202508_01___data_governance,Nov5Alex - RFP-IT-202508-01 - Data Governance,RFP-IT-202508-01_Addendum 1(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - RFP-IT-202508-01 - Data Governance/RFP-IT-202508-01 - Data Governance - Raw/RFP-IT-202508-01_Addendum 1(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - RFP-IT-202508-01 - Data Governance\RFP-IT-202508-01 - Data Governance - Raw\RFP-IT-202508-01_Addendum 1(PDF).pdf,123329,2026-06-10T03:01:00,pending,
5ce078c54ee1,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,"AB-2025-05863-AMSA SOW_288PA-AMSA2018.1.03-0051 (Final) September 5, 2025 (2).docx",docx,"Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-AMSA SOW_288PA-AMSA2018.1.03-0051 (Final) September 5, 2025 (2).docx","D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-AMSA SOW_288PA-AMSA2018.1.03-0051 (Final) September 5, 2025 (2).docx",295904,2026-06-10T03:00:58,pending,
3b8fbf2dbc37,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 01 Extension.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 01 Extension.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 01 Extension.pdf,158785,2026-06-10T03:00:58,pending,
687efdd4f055,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 02.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 02.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 02.pdf,220672,2026-06-10T03:00:58,pending,
effb501ea716,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 03.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 03.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 03.pdf,214739,2026-06-10T03:00:58,pending,
51296bd33c60,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 04.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 04.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 04.pdf,199808,2026-06-10T03:00:58,pending,
1df5287aacdf,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 05.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 05.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 05.pdf,308530,2026-06-10T03:00:58,pending,
4dbd0599bada,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 06.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 06.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 06.pdf,170966,2026-06-10T03:00:58,pending,
2e0ef8d3e9dd,nov5alex___self_sustaining_application_services_sow_under_application_master_services_agreement ,Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement ,AB-2025-05863-Update 07.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement /Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw/AB-2025-05863-Update 07.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - Self-Sustaining Application Services SOW under Application Master Services Agreement \Self-Sustaining Application Services SOW under Application Master Services Agreement - Raw\AB-2025-05863-Update 07.pdf,157876,2026-06-10T03:01:00,pending,
e36fa1014c5d,nov5alex___wrcc_knowledge_exchange_platform,Nov5Alex - WRCC Knowledge Exchange Platform,Appendix I(PDF).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - WRCC Knowledge Exchange Platform/WRCC Knowledge Exchange Platform - Raw/Appendix I(PDF).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - WRCC Knowledge Exchange Platform\WRCC Knowledge Exchange Platform - Raw\Appendix I(PDF).pdf,2999077,2026-06-10T03:01:00,pending,
5cdfbb9c5ddb,nov5alex___wrcc_knowledge_exchange_platform,Nov5Alex - WRCC Knowledge Exchange Platform,attachment-download (1).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - WRCC Knowledge Exchange Platform/WRCC Knowledge Exchange Platform - Raw/attachment-download (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - WRCC Knowledge Exchange Platform\WRCC Knowledge Exchange Platform - Raw\attachment-download (1).pdf,94908,2026-06-10T03:00:56,pending,
f290cb4ca213,nov5alex___wrcc_knowledge_exchange_platform,Nov5Alex - WRCC Knowledge Exchange Platform,attachment-download.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - WRCC Knowledge Exchange Platform/WRCC Knowledge Exchange Platform - Raw/attachment-download.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - WRCC Knowledge Exchange Platform\WRCC Knowledge Exchange Platform - Raw\attachment-download.pdf,217286,2026-06-10T03:00:56,pending,
7b757b30ec24,nov5alex___wrcc_knowledge_exchange_platform,Nov5Alex - WRCC Knowledge Exchange Platform,WRCC_RFP_Managed Service Provider(PDF) (1).pdf,pdf,Tenders - Raw and Annotated/Nov5Alex - WRCC Knowledge Exchange Platform/WRCC Knowledge Exchange Platform - Raw/WRCC_RFP_Managed Service Provider(PDF) (1).pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex - WRCC Knowledge Exchange Platform\WRCC Knowledge Exchange Platform - Raw\WRCC_RFP_Managed Service Provider(PDF) (1).pdf,243467,2026-06-10T03:00:58,pending,
3080869f404a,nov5alex__satellite_ais_data_services,Nov5Alex- Satellite AIS Data Services,w6431-25-0150-rfp-amendment-001-english.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex- Satellite AIS Data Services/Satellite AIS Data Services - Raw/w6431-25-0150-rfp-amendment-001-english.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex- Satellite AIS Data Services\Satellite AIS Data Services - Raw\w6431-25-0150-rfp-amendment-001-english.pdf,423457,2026-06-10T03:00:56,pending,
1a5a540590d9,nov5alex__satellite_ais_data_services,Nov5Alex- Satellite AIS Data Services,w6431-25-0150-rfp-amendment-002-english.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex- Satellite AIS Data Services/Satellite AIS Data Services - Raw/w6431-25-0150-rfp-amendment-002-english.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex- Satellite AIS Data Services\Satellite AIS Data Services - Raw\w6431-25-0150-rfp-amendment-002-english.pdf,240209,2026-06-10T03:00:56,pending,
ad49348f09a5,nov5alex__satellite_ais_data_services,Nov5Alex- Satellite AIS Data Services,w6431-25-0150-rfp-amendment-003-english.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex- Satellite AIS Data Services/Satellite AIS Data Services - Raw/w6431-25-0150-rfp-amendment-003-english.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex- Satellite AIS Data Services\Satellite AIS Data Services - Raw\w6431-25-0150-rfp-amendment-003-english.pdf,237419,2026-06-10T03:00:56,pending,
a8bcc3a5db29,nov5alex__satellite_ais_data_services,Nov5Alex- Satellite AIS Data Services,w6431-25-0150-rfp-amendment-004-english.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex- Satellite AIS Data Services/Satellite AIS Data Services - Raw/w6431-25-0150-rfp-amendment-004-english.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex- Satellite AIS Data Services\Satellite AIS Data Services - Raw\w6431-25-0150-rfp-amendment-004-english.pdf,388404,2026-06-10T03:00:56,pending,
7ca802aabca8,nov5alex__satellite_ais_data_services,Nov5Alex- Satellite AIS Data Services,w6431-25-0150-rfp-final-english_250909.pdf,pdf,Tenders - Raw and Annotated/Nov5Alex- Satellite AIS Data Services/Satellite AIS Data Services - Raw/w6431-25-0150-rfp-final-english_250909.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov5Alex- Satellite AIS Data Services\Satellite AIS Data Services - Raw\w6431-25-0150-rfp-final-english_250909.pdf,3268447,2026-06-10T03:00:58,pending,
4e5ef23e9436,nov6alex___artificial_intelligence_dps,Nov6Alex - Artificial Intelligence DPS,Attachment 6 - SQ and DPSQ v3.0.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Artificial Intelligence DPS/Artificial Intelligence DPS - Raw/RM6200_Artificial_Intelligence_Bid_Pack_v5/RM6200_Artificial_Intelligence_Bid_Pack_v4/Attachment 6 - SQ and DPSQ v3.0.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Artificial Intelligence DPS\Artificial Intelligence DPS - Raw\RM6200_Artificial_Intelligence_Bid_Pack_v5\RM6200_Artificial_Intelligence_Bid_Pack_v4\Attachment 6 - SQ and DPSQ v3.0.pdf,864916,2026-06-10T03:01:04,pending,
6d7a8dad6119,nov6alex___artificial_intelligence_dps,Nov6Alex - Artificial Intelligence DPS,READ FIRST RM6200 Artificial Intelligence - DPS Needs v3.docx,docx,Tenders - Raw and Annotated/Nov6Alex - Artificial Intelligence DPS/Artificial Intelligence DPS - Raw/RM6200_Artificial_Intelligence_Bid_Pack_v5/RM6200_Artificial_Intelligence_Bid_Pack_v4/READ FIRST RM6200 Artificial Intelligence - DPS Needs v3.docx,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Artificial Intelligence DPS\Artificial Intelligence DPS - Raw\RM6200_Artificial_Intelligence_Bid_Pack_v5\RM6200_Artificial_Intelligence_Bid_Pack_v4\READ FIRST RM6200 Artificial Intelligence - DPS Needs v3.docx,357974,2026-06-10T03:01:04,pending,
c48ed6d92eb0,nov6alex___artificial_intelligence_dps,Nov6Alex - Artificial Intelligence DPS,RM6200 Buyer Needs v1.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Artificial Intelligence DPS/Artificial Intelligence DPS - Raw/RM6200_Artificial_Intelligence_Bid_Pack_v5/RM6200_Artificial_Intelligence_Bid_Pack_v4/RM6200 Buyer Needs v1.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Artificial Intelligence DPS\Artificial Intelligence DPS - Raw\RM6200_Artificial_Intelligence_Bid_Pack_v5\RM6200_Artificial_Intelligence_Bid_Pack_v4\RM6200 Buyer Needs v1.pdf,259860,2026-06-10T03:01:04,pending,
24fe3ba7348a,nov6alex___artificial_intelligence_dps,Nov6Alex - Artificial Intelligence DPS,RM6200 Buyers Needs Amendments.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Artificial Intelligence DPS/Artificial Intelligence DPS - Raw/RM6200_Artificial_Intelligence_Bid_Pack_v5/RM6200_Artificial_Intelligence_Bid_Pack_v4/RM6200 Buyers Needs Amendments.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Artificial Intelligence DPS\Artificial Intelligence DPS - Raw\RM6200_Artificial_Intelligence_Bid_Pack_v5\RM6200_Artificial_Intelligence_Bid_Pack_v4\RM6200 Buyers Needs Amendments.pdf,75515,2026-06-10T03:01:04,pending,
c05409bba89c,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),FileSummary.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/FileSummary.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\FileSummary.pdf,3605,2026-06-10T03:01:00,pending,
1354a81838b1,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Appendix 11 - Asbestos Reassessment Report- RTC  March 2025.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Appendix 11 - Asbestos Reassessment Report- RTC  March 2025.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Appendix 11 - Asbestos Reassessment Report- RTC  March 2025.pdf,1277797,2026-06-10T03:01:04,pending,
9b0f8c78e80f,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Appendix 11 - Control Wiring Diagram M10868 HV-1 -Addendum 5.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Appendix 11 - Control Wiring Diagram M10868 HV-1 -Addendum 5.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Appendix 11 - Control Wiring Diagram M10868 HV-1 -Addendum 5.pdf,252661,2026-06-10T03:01:02,pending,
0544b4b95154,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Appendix 5 -  REVISION # 2 Addendum #4- Building Automation System Section 15980.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Appendix 5 -  REVISION # 2 Addendum #4- Building Automation System Section 15980.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Appendix 5 -  REVISION # 2 Addendum #4- Building Automation System Section 15980.pdf,826649,2026-06-10T03:01:04,pending,
ddd98778ecca,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Appendix 5 - REVISED Building Automation System Section 15980.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Appendix 5 - REVISED Building Automation System Section 15980.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Appendix 5 - REVISED Building Automation System Section 15980.pdf,724620,2026-06-10T03:01:02,pending,
71edb47daebc,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Appendix 9- REVISED BAS Points List _ Addendum 5.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Appendix 9- REVISED BAS Points List _ Addendum 5.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Appendix 9- REVISED BAS Points List _ Addendum 5.pdf,240311,2026-06-10T03:01:02,pending,
9f4974a7f7d1,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),Ray Twinney BAS Upgrade - Drawing Addendum #3.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/Ray Twinney BAS Upgrade - Drawing Addendum #3.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\Ray Twinney BAS Upgrade - Drawing Addendum #3.pdf,626061,2026-06-10T03:01:02,pending,
0771d1a1a71d,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),RFP-2025-091 - Addendum # 1.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/RFP-2025-091 - Addendum # 1.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\RFP-2025-091 - Addendum # 1.pdf,240761,2026-06-10T03:01:02,pending,
03833765eb7d,nov6alex___building_automation_system_(bas)_upgrade___ray_twinney_complex_(rtc),Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC),RFP-2025-091 - Addendum # 2.pdf,pdf,Tenders - Raw and Annotated/Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)/Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw/RFP-2025-091_PreviewBidDocuments/Addenda/RFP-2025-091 - Addendum # 2.pdf,D:\Artificial intelligence\SDA\rfp_project_final\RFP_Project\data\raw\Tenders - Raw and Annotated\Nov6Alex - Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC)\Building Automation System (BAS) Upgrade - Ray Twinney Complex (RTC) - Raw\RFP-2025-091_PreviewBidDocuments\Addenda\RFP-2025-091 - Addendum # 2.pdf,301725,2026-06-10T03:01:02,pending,
